Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen
Snowflake,Senior Software Engineer- Sharing Foundations,https://jobs.ashbyhq.com/snowflake/a4d44938-e8a0-42e4-a3ab-e4803fea9467,US-CA-Menlo Park,2025-12-11,106,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Solution Engineer,https://jobs.ashbyhq.com/snowflake/4d509673-07d6-471c-9b1a-1625863f9224,IL-Tel Aviv-MSO,2026-01-05,81,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Solution Engineer,https://jobs.ashbyhq.com/snowflake/c8502ac3-8866-4cfa-89c5-fb50044aea85,US-CA,2025-10-03,175,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Solution Engineer,https://jobs.ashbyhq.com/snowflake/f3878d79-b175-422a-8964-8b8a8b2043e5,GB-London,2026-03-17,10,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Solution Engineer - Data and AI,https://jobs.ashbyhq.com/snowflake/d52d0284-c025-43ab-ba65-a234a20b6025,"Auckland, New Zealand",2026-02-03,52,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI""]",7.0,3.0,2026-03-26,2026-03-27
Snowflake,Senior Solution Engineer - HCLS,https://jobs.ashbyhq.com/snowflake/a233050a-a770-4e19-b06a-61a57243a7db,GB-London,2026-03-16,11,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Solution Engineer - South African Market,https://jobs.ashbyhq.com/snowflake/47d63b66-f789-4c0d-b856-16d82a534c7d,AE-Dubai,2026-02-12,43,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,"Senior Solution Engineer, Majors Acquisition",https://jobs.ashbyhq.com/snowflake/222fa33d-601d-4caf-97ef-d6e6dc74b25a,US-CA,2026-02-03,52,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Tax Manager,https://jobs.ashbyhq.com/snowflake/97163aef-e2e4-4203-9c8e-fd739cdaa8e9,US-CA-Dublin,2026-02-02,53,Finance,Senior,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Technical Account Manager,https://jobs.ashbyhq.com/snowflake/92cabd7b-3aad-4e1c-a822-7757f2a13d95,US-CA-Menlo Park,2026-03-11,16,Sales,Senior,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Technical Program Manager,https://jobs.ashbyhq.com/snowflake/45fd2192-852d-4cf4-bffe-b0fcc46b7426,US-CA-Menlo Park,2026-01-21,65,Product,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Technical Program Manager,https://jobs.ashbyhq.com/snowflake/df620c9c-1d04-4a83-9ff2-903f57c6d51d,US-CA-Bay Area,2025-12-08,109,Product,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-27,2026-03-27
Snowflake,Senior User Researcher,https://jobs.ashbyhq.com/snowflake/8fa7b5bd-b8b3-48f0-88f4-99ea3c47262d,US-CA-Menlo Park,2026-01-16,70,Engineering,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior Web Optimization Lead,https://jobs.ashbyhq.com/snowflake/196da312-41a1-4ca5-b0d2-2e4422b47d49,US-CA-Menlo Park,2026-02-11,44,Operations,Senior,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",MANAGEMENT,"[""MANAGEMENT""]",7.0,1.0,2026-03-26,2026-03-27
Snowflake,Senior/Staff Software Engineer - Machine Learning Platform (Inference),https://jobs.ashbyhq.com/snowflake/34584833-b410-4c03-bf0c-0208bcf962c6,US-CA-Menlo Park,2025-08-21,218,AI/ML & Vector,Principal/Staff,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""ENGINEERING"", ""DEVOPS"", ""PYTHON"", ""AI"", ""SQL""]",8.0,1.0,2026-03-26,2026-03-27
Snowflake,Service Delivery Manager (UK),https://jobs.ashbyhq.com/snowflake/dec2064c-57cc-4ca4-ac83-9b6d58427644,GB-United Kingdom,2026-01-16,70,Operations,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",3.0,0.0,2026-03-26,2026-03-27
Snowflake,Services Delivery Manager,https://jobs.ashbyhq.com/snowflake/2d5688ad-b4c9-4887-9009-dc6f84bd179a,NO-Oslo-MSO,2025-12-09,108,Operations,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",3.0,0.0,2026-03-26,2026-03-27
Snowflake,Snowflake Data Engineer,https://jobs.ashbyhq.com/snowflake/e5e412cd-b5ec-4937-a25b-d01839a09007,PL-Warsaw,2026-02-06,49,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",SNOWFLAKE,"[""SNOWFLAKE""]",7.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Application Engineer,https://jobs.ashbyhq.com/snowflake/0fd8cb45-cc23-4632-ae02-32471f45bbc0,CR-San Jose,2025-08-08,231,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer,https://jobs.ashbyhq.com/snowflake/3eb872af-0ab1-4986-8f72-e7321fcd1538,US-CA-Menlo Park,2026-02-06,49,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer,https://jobs.ashbyhq.com/snowflake/0e8b9a0b-534f-451c-9c41-5c8b98325b3a,PL-Warsaw,2026-01-29,57,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer,https://jobs.ashbyhq.com/snowflake/950abc30-8bfb-4f15-9bb9-62713c93aa5f,US-CA-Menlo Park,2026-02-24,31,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer - APG,https://jobs.ashbyhq.com/snowflake/5f4ae8d3-bf84-430d-8f9f-325f14ddf947,US-CA-Menlo Park,2026-01-20,66,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer - Product Security Assurance,https://jobs.ashbyhq.com/snowflake/d08e3ff6-378e-4e3e-9787-39638817ae0f,US-CA-Menlo Park,2026-02-09,46,Security,Mid,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer - Production Engineering,https://jobs.ashbyhq.com/snowflake/0745faaf-63aa-449d-8cbd-bee6e8a0632b,PL-Warsaw,2026-02-18,37,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""PRODUCT"", ""SQL""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer - SnowConvert AI,https://jobs.ashbyhq.com/snowflake/2a928b93-a5d4-4285-a92c-032fb389faa2,US-CA-Menlo Park,2026-01-21,65,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI""]",8.3,2.0,2026-03-26,2026-03-27
Snowflake,Software Engineer Intern (AI/ML) - 2026,https://jobs.ashbyhq.com/snowflake/897e1850-c590-4462-b187-0516b65b2034,PL-Warsaw,2025-11-26,121,Engineering,Intern,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",AI,"[""AI"", ""ML""]",5.6,2.0,2026-03-26,2026-03-27
Snowflake,Software Engineer Intern (Backend) - Warsaw 2026,https://jobs.ashbyhq.com/snowflake/38f79cb1-c366-4bc5-9965-cc679ee730a4,PL-Warsaw,2026-02-23,32,Engineering,Intern,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",3.6,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineer Intern - Berlin (2026),https://jobs.ashbyhq.com/snowflake/41e65c6c-a01e-4f40-af14-ae75d3b95e27,DE-Berlin-Trion Building,2025-09-26,182,Engineering,Intern,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",5.6,0.0,2026-03-26,2026-03-27
Snowflake,"Software Engineer, Database Platform Security",https://jobs.ashbyhq.com/snowflake/3183f9bc-06fc-4150-99e1-45295dc9cd5c,US-CA-Menlo Park,2026-01-30,56,Security,Mid,Warehouse/Processing,Database / Storage,"[""Database / Storage""]",SECURITY,"[""SECURITY""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Software Engineering Manager,https://jobs.ashbyhq.com/snowflake/936c2f42-1fd5-419a-b781-272df9f3f1dd,US-CA-Menlo Park,2025-12-22,95,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",7.0,0.0,2026-03-26,2026-03-27
Snowflake,"Software Engineering Manager, Identity Access Management",https://jobs.ashbyhq.com/snowflake/de785884-dd32-4943-afd2-db5ec94b0c94,US-WA-Bellevue,2026-01-24,62,Security,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT"", ""ENGINEERING"", ""PYTHON"", ""SQL""]",5.0,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineer,https://jobs.ashbyhq.com/snowflake/cfddf5bb-0526-4157-984f-adf91a18e978,FR-Paris,2026-03-25,2,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineer,https://jobs.ashbyhq.com/snowflake/2ce98f7a-5d12-407a-aac9-97a014032d72,US-CO-Denver,2026-02-17,38,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineer,https://jobs.ashbyhq.com/snowflake/3439f1a3-aad0-407c-a3d1-78d0b8540e71,US-CO-Denver,2026-01-16,70,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineer - Data Cloud Architect,https://jobs.ashbyhq.com/snowflake/9dbb9d89-5c36-4380-b298-4aeb9ba6578a,US-NY,2025-12-08,109,Engineering,Mid,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineer - Data Engineering Specialist,https://jobs.ashbyhq.com/snowflake/0f0e6358-f3a8-453f-98cb-3d44fcfcb1fd,US-USA,2025-11-03,144,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""ETL"", ""SQL"", ""PYTHON""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineer - Enterprise Growth (FSI),https://jobs.ashbyhq.com/snowflake/611de423-8d0a-4926-a716-860e04f79424,GB-London,2026-02-12,43,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,"Solution Engineer, Expansion",https://jobs.ashbyhq.com/snowflake/f93ddfe4-f521-438c-be3d-cc7bd6836b56,AU-Sydney,2026-01-23,63,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",6.3,0.0,2026-03-26,2026-03-27
Snowflake,Solution Engineering Manager,https://jobs.ashbyhq.com/snowflake/fdde33c6-3bc0-4029-b1b6-33173b0cce30,US-VA,2026-01-08,78,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",7.0,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Architect,https://jobs.ashbyhq.com/snowflake/2189417c-3481-41a4-b33c-4c361ce8df60,JP-Japan,2025-05-05,326,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Architect,https://jobs.ashbyhq.com/snowflake/440ec976-a307-4575-abab-554aef8151a4,IL-Israel,2026-03-09,18,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Architect,https://jobs.ashbyhq.com/snowflake/5cf06916-aef0-4fe5-9925-2410389be9d7,NL-Netherlands,2025-11-04,143,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Consultant,https://jobs.ashbyhq.com/snowflake/c1dd953d-2e44-4b6e-b657-2c616a1f6bad,CH-Switzerland,2026-02-06,49,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",,[],4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Engineer,https://jobs.ashbyhq.com/snowflake/da8298e6-c9e1-4d12-8af2-2405ba766602,MX-Mexico,2026-01-20,66,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Engineer,https://jobs.ashbyhq.com/snowflake/45cf6766-f89b-4c20-8df2-69d418e468bf,BR-Brazil,2026-03-09,18,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,Solutions Engineer,https://jobs.ashbyhq.com/snowflake/3ec41513-66ec-4ca5-bf2b-c684c1aff6c5,BR-Brazil,2026-02-04,51,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",4.3,0.0,2026-03-26,2026-03-27
Snowflake,"Sr. District Manager, Commercial",https://jobs.ashbyhq.com/snowflake/f5eb0614-25c2-4fbb-a4ef-be577f41a945,US-CA-Menlo Park,2025-11-03,144,Operations,Senior,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,"Sr. Manager, People Analytics",https://jobs.ashbyhq.com/snowflake/3c0c0a7a-e75a-44d9-a220-8ea667e6ae4a,US-CA-Menlo Park,2026-03-24,3,Data/Analytics,Senior,Warehouse/Processing,Analytics / BI,"[""Analytics / BI""]",ANALYTICS,"[""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,Sr. Partner Development Manager,https://jobs.ashbyhq.com/snowflake/4c19770b-2b7c-49fc-9893-001cc2255ca8,US-CO-Denver,2026-03-24,3,Operations,Senior,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,Sr. Product Marketing Manager - Data Sharing,https://jobs.ashbyhq.com/snowflake/7d2dbbc7-488c-496c-a472-cd34122fab2a,US-CA-Menlo Park,2026-02-20,35,Product,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",5.0,1.0,2026-03-27,2026-03-27
Snowflake,"Sr. Program Manager, AMER Benefits",https://jobs.ashbyhq.com/snowflake/8af918b6-2586-4d7a-94b9-9819c2ebd186,US-CA-Menlo Park,2026-02-02,53,Product,Senior,Warehouse/Processing,Product Management,"[""Product Management""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,1.0,2026-03-26,2026-03-27
Snowflake,"Staff Cloud Support Engineer - Data Integration & ETL, Clients & Connectivity",https://jobs.ashbyhq.com/snowflake/70d8b449-c4a1-478d-a542-7b4274227f44,SA-Riyadh-MSO,2026-02-04,51,Engineering,Principal/Staff,Warehouse/Processing,ETL/Integration,"[""ETL/Integration""]",ETL,"[""ETL""]",12.0,1.0,2026-03-26,2026-03-27
Snowflake,"Staff Enterprise Product Manager, Order to Cash",https://jobs.ashbyhq.com/snowflake/0631cc64-5300-4294-8dc8-1a051b00565c,US-CA-Dublin,2026-03-17,10,Product,Principal/Staff,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""MANAGEMENT""]",6.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Product Manager - Compute Engine,https://jobs.ashbyhq.com/snowflake/27580e39-c5a7-42ba-829d-4ae619f3e6b6,US-WA-Bellevue,2025-12-03,114,Product,Principal/Staff,Warehouse/Processing,Product Management,"[""Product Management""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING"", ""MANAGEMENT""]",6.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Product Manager - Developer Platform,https://jobs.ashbyhq.com/snowflake/62a5cf4c-97fe-40d7-9e19-71234dca930d,US-CA-Menlo Park,2025-12-10,107,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING"", ""DEVOPS"", ""MANAGEMENT""]",8.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Product Manager - Developer Platform,https://jobs.ashbyhq.com/snowflake/5825c3e5-0464-4942-b732-f1127c5090f2,CA-Ontario-Toronto,2025-12-10,107,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING"", ""DEVOPS"", ""MANAGEMENT""]",8.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Software Engineer,https://jobs.ashbyhq.com/snowflake/7abc060e-8205-4dc0-a954-db0622a19bd5,DE-Berlin-Trion Building,2026-02-06,49,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",8.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Software Engineer - Applied Performance Group,https://jobs.ashbyhq.com/snowflake/09adfe1d-f78c-4d58-9aad-04d84c6ef980,US-CA-Menlo Park,2025-10-31,147,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",8.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Software Engineer - Container Platform,https://jobs.ashbyhq.com/snowflake/44ff3eec-3736-4606-8618-7f414b23baff,PL-Warsaw,2026-03-19,8,Engineering,Principal/Staff,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""KUBERNETES"", ""PYTHON"", ""SQL""]",4.0,3.0,2026-03-26,2026-03-27
Snowflake,Staff Software Engineer - Core Data and Transactions Infrastructure (Metadata),https://jobs.ashbyhq.com/snowflake/70b25e59-e2f7-43c0-8bb7-75fa551f2a2f,DE-Berlin-Trion Building,2026-02-11,44,Engineering,Principal/Staff,Warehouse/Processing,Data Governance,"[""Data Governance""]",METADATA,"[""METADATA""]",11.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Software Engineer - Production Engineering,https://jobs.ashbyhq.com/snowflake/39d92b40-4bdd-45ce-ad93-47a00d7830b3,PL-Warsaw,2026-02-18,37,Engineering,Principal/Staff,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""PRODUCT"", ""SQL""]",6.0,1.0,2026-03-26,2026-03-27
Snowflake,Staff Software Engineer – Engineering Systems Continuous Integration Team,https://jobs.ashbyhq.com/snowflake/ab3ba525-e6f1-4bb3-83e5-c4872da217c3,US-WA-Bellevue,2026-01-23,63,Engineering,Principal/Staff,Warehouse/Processing,ETL/Integration,"[""ETL/Integration""]",INTEGRATION,"[""INTEGRATION"", ""ENGINEERING"", ""PYTHON"", ""SQL""]",11.0,1.0,2026-03-26,2026-03-27
Snowflake,"Staff Software Engineer, Identity & Access Management",https://jobs.ashbyhq.com/snowflake/9670db54-bd0d-4dcc-a4af-61724dd82188,US-WA-Bellevue,2026-02-23,32,Security,Principal/Staff,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT"", ""ENGINEERING"", ""PYTHON"", ""SQL""]",9.0,1.0,2026-03-27,2026-03-27
Snowflake,Strategic Event Technology Manager,https://jobs.ashbyhq.com/snowflake/2b9de303-7581-45dd-965d-9aa7f65e4b9d,US,2026-02-14,41,Marketing,Manager,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT""]",5.0,0.0,2026-03-26,2026-03-27
Solidatus,Full Stack Engineer - UK,https://solidatus.bamboohr.com/careers/165,"London, London, City of",,,Engineering,Mid,Data Intelligence,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING""]",7.8,0.0,2026-03-26,2026-03-27
Solidatus,Senior Software Engineer Data Integration,https://solidatus.bamboohr.com/careers/151,"Kirtane Baugh Pune, Pune",,,Engineering,Senior,Data Intelligence,ETL/Integration,"[""ETL/Integration""]",INTEGRATION,"[""INTEGRATION"", ""ENGINEERING"", ""PYTHON"", ""SQL""]",9.5,1.0,2026-03-26,2026-03-27
Syniti,Consultant - MDG,https://careers.syniti.com/job/Remote-Consultant-MDG/1241201600/,Search by Location,,,Engineering,Mid,ETL/Connectors,Platform / Infra,"[""Platform / Infra""]",,[],5.8,0.0,2026-03-25,2026-03-27
Syniti,Country Sales Lead,https://careers.syniti.com/job/Tokyo-Country-Sales-Lead/1363452000/,Search by Location,,,Sales,Senior,ETL/Connectors,Go-to-Market,"[""Go-to-Market""]",MANAGEMENT,"[""MANAGEMENT"", ""ANALYTICS""]",4.5,1.0,2026-03-25,2026-03-27
Syniti,Lead Consultant - MDG,https://careers.syniti.com/job/Remote-Lead-Consultant-MDG/1226454800/,Search by Location,,,Operations,Senior,ETL/Connectors,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",4.5,1.0,2026-03-25,2026-03-27
Syniti,Lead Consultant-Data Migration,https://careers.syniti.com/job/Remote-Lead-Consultant-Data-Migration/1248239900/,Search by Location,,,Operations,Senior,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",MANAGEMENT,"[""MANAGEMENT""]",9.5,1.0,2026-03-25,2026-03-27
Syniti,Lead Data Migration Consultant,https://careers.syniti.com/job/Lead-Data-Migration-Consultant/1340603600/,Search by Location,,,Operations,Senior,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",MANAGEMENT,"[""MANAGEMENT""]",9.5,1.0,2026-03-25,2026-03-27
Syniti,Lead Data Migration Consultant,https://careers.syniti.com/job/Lead-Data-Migration-Consultant/1340604200/,Search by Location,,,Operations,Senior,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",MANAGEMENT,"[""MANAGEMENT""]",9.5,1.0,2026-03-25,2026-03-27
Syniti,Lead Data Migration Consultant,https://careers.syniti.com/job/Lead-Data-Migration-Consultant/1340603800/,Search by Location,,,Operations,Senior,ETL/Connectors,ETL/Integration,"[""ETL/Integration""]",MANAGEMENT,"[""MANAGEMENT""]",9.5,1.0,2026-03-25,2026-03-27
